Current Time,VR,Scene,SensPosX,SensPosY,SensPosZ,SensRotX,SensRotY,SensRotZ,InsectPosX,InsectPosY,InsectPosZ,InsectRotX,InsectRotY,InsectRotZ
2023-09-14 20:20:53.626,VR1,SimulatedLocusts,2.823483,-0.8505771,0,0,327.3318,0,-0.8505771,0,2.823483,0,327.3318,0
2023-09-14 20:20:53.643,VR1,SimulatedLocusts,2.823483,-0.8505771,0,0,327.3318,0,-0.8505771,0,2.823483,0,327.3318,0
2023-09-14 20:20:53.659,VR1,SimulatedLocusts,2.848486,-0.8504876,0,0,326.4317,0,-0.8504876,0,2.848486,0,326.4317,0
2023-09-14 20:20:53.676,VR1,SimulatedLocusts,2.863927,-0.8442141,0,0,326.0545,0,-0.8442141,0,2.863927,0,326.0545,0
2023-09-14 20:20:53.692,VR1,SimulatedLocusts,2.877167,-0.8693241,0,0,325.9899,0,-0.8693241,0,2.877167,0,325.9899,0
2023-09-14 20:20:53.709,VR1,SimulatedLocusts,2.895315,-0.8794945,0,0,325.8763,0,-0.8794945,0,2.895315,0,325.8763,0
2023-09-14 20:20:53.727,VR1,SimulatedLocusts,2.917932,-0.8724424,0,0,325.446,0,-0.8724424,0,2.917932,0,325.446,0
2023-09-14 20:20:53.743,VR1,SimulatedLocusts,2.932575,-0.8932704,0,0,325.4074,0,-0.8932704,0,2.932575,0,325.4074,0
2023-09-14 20:20:53.759,VR1,SimulatedLocusts,2.932575,-0.8932704,0,0,325.4074,0,-0.8932704,0,2.932575,0,325.4074,0
2023-09-14 20:20:53.776,VR1,SimulatedLocusts,2.961997,-0.8858589,0,0,324.8833,0,-0.8858589,0,2.961997,0,324.8833,0
2023-09-14 20:20:53.792,VR1,SimulatedLocusts,2.966608,-0.9046482,0,0,324.8899,0,-0.9046482,0,2.966608,0,324.8899,0
2023-09-14 20:20:53.810,VR1,SimulatedLocusts,2.983522,-0.9053158,0,0,324.509,0,-0.9053158,0,2.983522,0,324.509,0
2023-09-14 20:20:53.826,VR1,SimulatedLocusts,2.999082,-0.9292753,0,0,325.6083,0,-0.9292753,0,2.999082,0,325.6083,0
2023-09-14 20:20:53.842,VR1,SimulatedLocusts,2.999082,-0.9292753,0,0,325.6083,0,-0.9292753,0,2.999082,0,325.6083,0
2023-09-14 20:20:53.860,VR1,SimulatedLocusts,3.008748,-0.9380401,0,0,325.118,0,-0.9380401,0,3.008748,0,325.118,0
2023-09-14 20:20:53.876,VR1,SimulatedLocusts,3.022787,-0.9298183,0,0,324.4842,0,-0.9298183,0,3.022787,0,324.4842,0
2023-09-14 20:20:53.893,VR1,SimulatedLocusts,3.036146,-0.9490484,0,0,324.4102,0,-0.9490484,0,3.036146,0,324.4102,0
2023-09-14 20:20:53.909,VR1,SimulatedLocusts,3.051476,-0.9557138,0,0,324.0367,0,-0.9557138,0,3.051476,0,324.0367,0
2023-09-14 20:20:53.926,VR1,SimulatedLocusts,3.063573,-0.9660811,0,0,324.6055,0,-0.9660811,0,3.063573,0,324.6055,0
2023-09-14 20:20:53.943,VR1,SimulatedLocusts,3.07975,-0.9747166,0,0,324.5438,0,-0.9747166,0,3.07975,0,324.5438,0
2023-09-14 20:20:53.959,VR1,SimulatedLocusts,3.07975,-0.9747166,0,0,324.5438,0,-0.9747166,0,3.07975,0,324.5438,0
2023-09-14 20:20:53.976,VR1,SimulatedLocusts,3.095892,-0.988795,0,0,324.4476,0,-0.988795,0,3.095892,0,324.4476,0
2023-09-14 20:20:53.999,VR1,SimulatedLocusts,3.107597,-0.9999994,0,0,324.6047,0,-0.9999994,0,3.107597,0,324.6047,0
2023-09-14 20:20:54.009,VR1,SimulatedLocusts,3.130128,-1.011124,0,0,324.435,0,-1.011124,0,3.130128,0,324.435,0
2023-09-14 20:20:54.026,VR1,SimulatedLocusts,3.141479,-1.01024,0,0,323.7203,0,-1.01024,0,3.141479,0,323.7203,0
2023-09-14 20:20:54.043,VR1,SimulatedLocusts,3.158398,-1.031395,0,0,324.1434,0,-1.031395,0,3.158398,0,324.1434,0
2023-09-14 20:20:54.059,VR1,SimulatedLocusts,3.174041,-1.045185,0,0,323.8963,0,-1.045185,0,3.174041,0,323.8963,0
2023-09-14 20:20:54.076,VR1,SimulatedLocusts,3.174041,-1.045185,0,0,323.8963,0,-1.045185,0,3.174041,0,323.8963,0
2023-09-14 20:20:54.092,VR1,SimulatedLocusts,3.188634,-1.056593,0,0,323.8792,0,-1.056593,0,3.188634,0,323.8792,0
2023-09-14 20:20:54.109,VR1,SimulatedLocusts,3.20494,-1.07404,0,0,323.7245,0,-1.07404,0,3.20494,0,323.7245,0
2023-09-14 20:20:54.126,VR1,SimulatedLocusts,3.221702,-1.070401,0,0,323.2672,0,-1.070401,0,3.221702,0,323.2672,0
2023-09-14 20:20:54.142,VR1,SimulatedLocusts,3.23747,-1.078709,0,0,323.334,0,-1.078709,0,3.23747,0,323.334,0
2023-09-14 20:20:54.159,VR1,SimulatedLocusts,3.23747,-1.078709,0,0,323.334,0,-1.078709,0,3.23747,0,323.334,0
2023-09-14 20:20:54.176,VR1,SimulatedLocusts,3.250064,-1.086324,0,0,323.2184,0,-1.086324,0,3.250064,0,323.2184,0
2023-09-14 20:20:54.192,VR1,SimulatedLocusts,3.266226,-1.089078,0,0,322.619,0,-1.089078,0,3.266226,0,322.619,0
2023-09-14 20:20:54.210,VR1,SimulatedLocusts,3.278125,-1.108058,0,0,322.4983,0,-1.108058,0,3.278125,0,322.4983,0
2023-09-14 20:20:54.227,VR1,SimulatedLocusts,3.292772,-1.115206,0,0,322.6069,0,-1.115206,0,3.292772,0,322.6069,0
2023-09-14 20:20:54.243,VR1,SimulatedLocusts,3.305467,-1.122136,0,0,322.2876,0,-1.122136,0,3.305467,0,322.2876,0
2023-09-14 20:20:54.259,VR1,SimulatedLocusts,3.305467,-1.122136,0,0,322.2876,0,-1.122136,0,3.305467,0,322.2876,0
2023-09-14 20:20:54.277,VR1,SimulatedLocusts,3.317025,-1.132347,0,0,321.8876,0,-1.132347,0,3.317025,0,321.8876,0
2023-09-14 20:20:54.292,VR1,SimulatedLocusts,3.335356,-1.13849,0,0,321.7997,0,-1.13849,0,3.335356,0,321.7997,0
2023-09-14 20:20:54.310,VR1,SimulatedLocusts,3.347873,-1.159845,0,0,322.1528,0,-1.159845,0,3.347873,0,322.1528,0
2023-09-14 20:20:54.326,VR1,SimulatedLocusts,3.356494,-1.16246,0,0,321.4339,0,-1.16246,0,3.356494,0,321.4339,0
2023-09-14 20:20:54.342,VR1,SimulatedLocusts,3.372741,-1.17379,0,0,320.7193,0,-1.17379,0,3.372741,0,320.7193,0
2023-09-14 20:20:54.360,VR1,SimulatedLocusts,3.3931,-1.181662,0,0,320.3025,0,-1.181662,0,3.3931,0,320.3025,0
2023-09-14 20:20:54.376,VR1,SimulatedLocusts,3.3931,-1.181662,0,0,320.3025,0,-1.181662,0,3.3931,0,320.3025,0
2023-09-14 20:20:54.393,VR1,SimulatedLocusts,3.411977,-1.188056,0,0,319.9272,0,-1.188056,0,3.411977,0,319.9272,0
2023-09-14 20:20:54.409,VR1,SimulatedLocusts,3.436249,-1.203198,0,0,319.809,0,-1.203198,0,3.436249,0,319.809,0
2023-09-14 20:20:54.426,VR1,SimulatedLocusts,3.456415,-1.221296,0,0,319.822,0,-1.221296,0,3.456415,0,319.822,0
2023-09-14 20:20:54.444,VR1,SimulatedLocusts,3.472787,-1.225682,0,0,319.5164,0,-1.225682,0,3.472787,0,319.5164,0
2023-09-14 20:20:54.459,VR1,SimulatedLocusts,3.489007,-1.234478,0,0,319.0513,0,-1.234478,0,3.489007,0,319.0513,0
2023-09-14 20:20:54.476,VR1,SimulatedLocusts,3.507955,-1.254738,0,0,319.2084,0,-1.254738,0,3.507955,0,319.2084,0
2023-09-14 20:20:54.492,VR1,SimulatedLocusts,3.507955,-1.254738,0,0,319.2084,0,-1.254738,0,3.507955,0,319.2084,0
2023-09-14 20:20:54.509,VR1,SimulatedLocusts,3.527933,-1.25555,0,0,318.6904,0,-1.25555,0,3.527933,0,318.6904,0
2023-09-14 20:20:54.526,VR1,SimulatedLocusts,3.534206,-1.268601,0,0,318.62,0,-1.268601,0,3.534206,0,318.62,0
2023-09-14 20:20:54.543,VR1,SimulatedLocusts,3.560084,-1.260439,0,0,318.2075,0,-1.260439,0,3.560084,0,318.2075,0
2023-09-14 20:20:54.559,VR1,SimulatedLocusts,3.568722,-1.283609,0,0,318.9596,0,-1.283609,0,3.568722,0,318.9596,0
2023-09-14 20:20:54.576,VR1,SimulatedLocusts,3.580489,-1.298928,0,0,318.9517,0,-1.298928,0,3.580489,0,318.9517,0
2023-09-14 20:20:54.592,VR1,SimulatedLocusts,3.580489,-1.298928,0,0,318.9517,0,-1.298928,0,3.580489,0,318.9517,0
2023-09-14 20:20:54.610,VR1,SimulatedLocusts,3.588916,-1.306472,0,0,318.842,0,-1.306472,0,3.588916,0,318.842,0
2023-09-14 20:20:54.626,VR1,SimulatedLocusts,3.608802,-1.303956,0,0,318.8824,0,-1.303956,0,3.608802,0,318.8824,0
2023-09-14 20:20:54.642,VR1,SimulatedLocusts,3.613172,-1.316518,0,0,319.4438,0,-1.316518,0,3.613172,0,319.4438,0
2023-09-14 20:20:54.660,VR1,SimulatedLocusts,3.631413,-1.319355,0,0,319.4091,0,-1.319355,0,3.631413,0,319.4091,0
2023-09-14 20:20:54.676,VR1,SimulatedLocusts,3.644128,-1.335585,0,0,319.4753,0,-1.335585,0,3.644128,0,319.4753,0
2023-09-14 20:20:54.693,VR1,SimulatedLocusts,3.644128,-1.335585,0,0,319.4753,0,-1.335585,0,3.644128,0,319.4753,0
2023-09-14 20:20:54.710,VR1,SimulatedLocusts,3.662502,-1.336608,0,0,319.2525,0,-1.336608,0,3.662502,0,319.2525,0
2023-09-14 20:20:54.726,VR1,SimulatedLocusts,3.679599,-1.353036,0,0,319.2268,0,-1.353036,0,3.679599,0,319.2268,0
2023-09-14 20:20:54.742,VR1,SimulatedLocusts,3.688558,-1.372151,0,0,319.621,0,-1.372151,0,3.688558,0,319.621,0
2023-09-14 20:20:54.760,VR1,SimulatedLocusts,3.710411,-1.374915,0,0,319.3517,0,-1.374915,0,3.710411,0,319.3517,0
2023-09-14 20:20:54.776,VR1,SimulatedLocusts,3.724596,-1.390941,0,0,319.5132,0,-1.390941,0,3.724596,0,319.5132,0
2023-09-14 20:20:54.793,VR1,SimulatedLocusts,3.724596,-1.390941,0,0,319.5132,0,-1.390941,0,3.724596,0,319.5132,0
2023-09-14 20:20:54.810,VR1,SimulatedLocusts,3.748121,-1.393871,0,0,319.0567,0,-1.393871,0,3.748121,0,319.0567,0
2023-09-14 20:20:54.826,VR1,SimulatedLocusts,3.760846,-1.405866,0,0,318.96,0,-1.405866,0,3.760846,0,318.96,0
2023-09-14 20:20:54.843,VR1,SimulatedLocusts,3.781085,-1.409966,0,0,318.9289,0,-1.409966,0,3.781085,0,318.9289,0
2023-09-14 20:20:54.860,VR1,SimulatedLocusts,3.797247,-1.424368,0,0,319.69,0,-1.424368,0,3.797247,0,319.69,0
2023-09-14 20:20:54.876,VR1,SimulatedLocusts,3.80732,-1.426303,0,0,319.7079,0,-1.426303,0,3.80732,0,319.7079,0
2023-09-14 20:20:54.893,VR1,SimulatedLocusts,3.817429,-1.436109,0,0,319.6306,0,-1.436109,0,3.817429,0,319.6306,0
2023-09-14 20:20:54.910,VR1,SimulatedLocusts,3.817429,-1.436109,0,0,319.6306,0,-1.436109,0,3.817429,0,319.6306,0
2023-09-14 20:20:54.926,VR1,SimulatedLocusts,3.840155,-1.446706,0,0,319.5735,0,-1.446706,0,3.840155,0,319.5735,0
2023-09-14 20:20:54.942,VR1,SimulatedLocusts,3.862046,-1.45256,0,0,319.1445,0,-1.45256,0,3.862046,0,319.1445,0
2023-09-14 20:20:54.960,VR1,SimulatedLocusts,3.870589,-1.453385,0,0,319.1617,0,-1.453385,0,3.870589,0,319.1617,0
2023-09-14 20:20:54.976,VR1,SimulatedLocusts,3.872833,-1.475849,0,0,319.5668,0,-1.475849,0,3.872833,0,319.5668,0
2023-09-14 20:20:54.992,VR1,SimulatedLocusts,3.872833,-1.475849,0,0,319.5668,0,-1.475849,0,3.872833,0,319.5668,0
2023-09-14 20:20:55.010,VR1,SimulatedLocusts,3.8937,-1.475815,0,0,319.3581,0,-1.475815,0,3.8937,0,319.3581,0
2023-09-14 20:20:55.026,VR1,SimulatedLocusts,3.904056,-1.479904,0,0,319.2446,0,-1.479904,0,3.904056,0,319.2446,0
2023-09-14 20:20:55.043,VR1,SimulatedLocusts,3.925016,-1.502007,0,0,319.4205,0,-1.502007,0,3.925016,0,319.4205,0
2023-09-14 20:20:55.061,VR1,SimulatedLocusts,3.938305,-1.505267,0,0,319.0983,0,-1.505267,0,3.938305,0,319.0983,0
2023-09-14 20:20:55.076,VR1,SimulatedLocusts,3.957057,-1.522644,0,0,318.8309,0,-1.522644,0,3.957057,0,318.8309,0
2023-09-14 20:20:55.093,VR1,SimulatedLocusts,3.969077,-1.525732,0,0,318.76,0,-1.525732,0,3.969077,0,318.76,0
2023-09-14 20:20:55.110,VR1,SimulatedLocusts,3.969077,-1.525732,0,0,318.76,0,-1.525732,0,3.969077,0,318.76,0
2023-09-14 20:20:55.126,VR1,SimulatedLocusts,3.992548,-1.534667,0,0,318.604,0,-1.534667,0,3.992548,0,318.604,0
2023-09-14 20:20:55.143,VR1,SimulatedLocusts,3.998976,-1.525826,0,0,318.5723,0,-1.525826,0,3.998976,0,318.5723,0
2023-09-14 20:20:55.159,VR1,SimulatedLocusts,4.018798,-1.548269,0,0,318.5216,0,-1.548269,0,4.018798,0,318.5216,0
2023-09-14 20:20:55.176,VR1,SimulatedLocusts,4.034164,-1.567715,0,0,318.7271,0,-1.567715,0,4.034164,0,318.7271,0
2023-09-14 20:20:55.194,VR1,SimulatedLocusts,4.035013,-1.563458,0,0,319.3317,0,-1.563458,0,4.035013,0,319.3317,0
2023-09-14 20:20:55.209,VR1,SimulatedLocusts,4.035013,-1.563458,0,0,319.3317,0,-1.563458,0,4.035013,0,319.3317,0
2023-09-14 20:20:55.227,VR1,SimulatedLocusts,4.056656,-1.566291,0,0,319.1699,0,-1.566291,0,4.056656,0,319.1699,0
2023-09-14 20:20:55.243,VR1,SimulatedLocusts,4.062873,-1.568988,0,0,319.3425,0,-1.568988,0,4.062873,0,319.3425,0
2023-09-14 20:20:55.259,VR1,SimulatedLocusts,4.066245,-1.57715,0,0,319.5822,0,-1.57715,0,4.066245,0,319.5822,0
2023-09-14 20:20:55.277,VR1,SimulatedLocusts,4.081244,-1.582056,0,0,319.6819,0,-1.582056,0,4.081244,0,319.6819,0
2023-09-14 20:20:55.293,VR1,SimulatedLocusts,4.098015,-1.598695,0,0,319.6625,0,-1.598695,0,4.098015,0,319.6625,0
2023-09-14 20:20:55.309,VR1,SimulatedLocusts,4.098015,-1.598695,0,0,319.6625,0,-1.598695,0,4.098015,0,319.6625,0
2023-09-14 20:20:55.326,VR1,SimulatedLocusts,4.117591,-1.584336,0,0,320.0226,0,-1.584336,0,4.117591,0,320.0226,0
2023-09-14 20:20:55.342,VR1,SimulatedLocusts,4.134481,-1.598473,0,0,320.1257,0,-1.598473,0,4.134481,0,320.1257,0
2023-09-14 20:20:55.360,VR1,SimulatedLocusts,4.156702,-1.595761,0,0,319.4004,0,-1.595761,0,4.156702,0,319.4004,0
2023-09-14 20:20:55.376,VR1,SimulatedLocusts,4.170512,-1.61343,0,0,320.0311,0,-1.61343,0,4.170512,0,320.0311,0
2023-09-14 20:20:55.392,VR1,SimulatedLocusts,4.183982,-1.613268,0,0,319.2987,0,-1.613268,0,4.183982,0,319.2987,0
2023-09-14 20:20:55.410,VR1,SimulatedLocusts,4.199172,-1.615236,0,0,319.3409,0,-1.615236,0,4.199172,0,319.3409,0
2023-09-14 20:20:55.426,VR1,SimulatedLocusts,4.199172,-1.615236,0,0,319.3409,0,-1.615236,0,4.199172,0,319.3409,0
2023-09-14 20:20:55.443,VR1,SimulatedLocusts,4.2205,-1.641095,0,0,320.1838,0,-1.641095,0,4.2205,0,320.1838,0
2023-09-14 20:20:55.459,VR1,SimulatedLocusts,4.227274,-1.644769,0,0,320.3483,0,-1.644769,0,4.227274,0,320.3483,0
2023-09-14 20:20:55.476,VR1,SimulatedLocusts,4.237245,-1.650733,0,0,318.9514,0,-1.650733,0,4.237245,0,318.9514,0
2023-09-14 20:20:55.493,VR1,SimulatedLocusts,4.266195,-1.657334,0,0,319.6231,0,-1.657334,0,4.266195,0,319.6231,0
2023-09-14 20:20:55.509,VR1,SimulatedLocusts,4.276214,-1.692375,0,0,319.7323,0,-1.692375,0,4.276214,0,319.7323,0
2023-09-14 20:20:55.526,VR1,SimulatedLocusts,4.276214,-1.692375,0,0,319.7323,0,-1.692375,0,4.276214,0,319.7323,0
2023-09-14 20:20:55.544,VR1,SimulatedLocusts,4.296273,-1.678178,0,0,319.5094,0,-1.678178,0,4.296273,0,319.5094,0
2023-09-14 20:20:55.559,VR1,SimulatedLocusts,4.315019,-1.697139,0,0,319.3475,0,-1.697139,0,4.315019,0,319.3475,0
2023-09-14 20:20:55.576,VR1,SimulatedLocusts,4.327941,-1.705066,0,0,318.9714,0,-1.705066,0,4.327941,0,318.9714,0
2023-09-14 20:20:55.594,VR1,SimulatedLocusts,4.337111,-1.722975,0,0,319.5066,0,-1.722975,0,4.337111,0,319.5066,0
2023-09-14 20:20:55.610,VR1,SimulatedLocusts,4.349336,-1.711361,0,0,319.0862,0,-1.711361,0,4.349336,0,319.0862,0
2023-09-14 20:20:55.627,VR1,SimulatedLocusts,4.360876,-1.706414,0,0,318.656,0,-1.706414,0,4.360876,0,318.656,0
2023-09-14 20:20:55.643,VR1,SimulatedLocusts,4.360876,-1.706414,0,0,318.656,0,-1.706414,0,4.360876,0,318.656,0
2023-09-14 20:20:55.659,VR1,SimulatedLocusts,4.370642,-1.714195,0,0,318.8986,0,-1.714195,0,4.370642,0,318.8986,0
2023-09-14 20:20:55.676,VR1,SimulatedLocusts,4.387064,-1.724887,0,0,319.722,0,-1.724887,0,4.387064,0,319.722,0
2023-09-14 20:20:55.692,VR1,SimulatedLocusts,4.38887,-1.738354,0,0,319.8551,0,-1.738354,0,4.38887,0,319.8551,0
2023-09-14 20:20:55.709,VR1,SimulatedLocusts,4.406734,-1.735715,0,0,320.0523,0,-1.735715,0,4.406734,0,320.0523,0
2023-09-14 20:20:55.727,VR1,SimulatedLocusts,4.406734,-1.735715,0,0,320.0523,0,-1.735715,0,4.406734,0,320.0523,0
2023-09-14 20:20:55.743,VR1,SimulatedLocusts,4.415268,-1.739626,0,0,319.5623,0,-1.739626,0,4.415268,0,319.5623,0
2023-09-14 20:20:55.759,VR1,SimulatedLocusts,4.428987,-1.760556,0,0,319.8032,0,-1.760556,0,4.428987,0,319.8032,0
2023-09-14 20:20:55.777,VR1,SimulatedLocusts,4.445127,-1.761341,0,0,319.7696,0,-1.761341,0,4.445127,0,319.7696,0
2023-09-14 20:20:55.793,VR1,SimulatedLocusts,4.452721,-1.770341,0,0,320.1141,0,-1.770341,0,4.452721,0,320.1141,0
2023-09-14 20:20:55.810,VR1,SimulatedLocusts,4.469926,-1.778617,0,0,320.3456,0,-1.778617,0,4.469926,0,320.3456,0
2023-09-14 20:20:55.827,VR1,SimulatedLocusts,4.48721,-1.780977,0,0,320.147,0,-1.780977,0,4.48721,0,320.147,0
2023-09-14 20:20:55.843,VR1,SimulatedLocusts,4.48721,-1.780977,0,0,320.147,0,-1.780977,0,4.48721,0,320.147,0
2023-09-14 20:20:55.859,VR1,SimulatedLocusts,4.491271,-1.79335,0,0,320.5925,0,-1.79335,0,4.491271,0,320.5925,0
2023-09-14 20:20:55.876,VR1,SimulatedLocusts,4.509648,-1.800728,0,0,320.4628,0,-1.800728,0,4.509648,0,320.4628,0
2023-09-14 20:20:55.893,VR1,SimulatedLocusts,4.52466,-1.791876,0,0,319.8044,0,-1.791876,0,4.52466,0,319.8044,0
2023-09-14 20:20:55.909,VR1,SimulatedLocusts,4.529481,-1.812629,0,0,320.0952,0,-1.812629,0,4.529481,0,320.0952,0
2023-09-14 20:20:55.926,VR1,SimulatedLocusts,4.556678,-1.824499,0,0,320.1711,0,-1.824499,0,4.556678,0,320.1711,0
2023-09-14 20:20:55.944,VR1,SimulatedLocusts,4.565105,-1.835621,0,0,319.791,0,-1.835621,0,4.565105,0,319.791,0
2023-09-14 20:20:55.959,VR1,SimulatedLocusts,4.565105,-1.835621,0,0,319.791,0,-1.835621,0,4.565105,0,319.791,0
2023-09-14 20:20:55.977,VR1,SimulatedLocusts,4.586937,-1.842771,0,0,320.3892,0,-1.842771,0,4.586937,0,320.3892,0
2023-09-14 20:20:55.993,VR1,SimulatedLocusts,4.594276,-1.852464,0,0,320.296,0,-1.852464,0,4.594276,0,320.296,0
2023-09-14 20:20:56.010,VR1,SimulatedLocusts,4.60263,-1.872342,0,0,320.7308,0,-1.872342,0,4.60263,0,320.7308,0
2023-09-14 20:20:56.027,VR1,SimulatedLocusts,4.62884,-1.855807,0,0,320.1873,0,-1.855807,0,4.62884,0,320.1873,0
2023-09-14 20:20:56.043,VR1,SimulatedLocusts,4.62884,-1.855807,0,0,320.1873,0,-1.855807,0,4.62884,0,320.1873,0
2023-09-14 20:20:56.060,VR1,SimulatedLocusts,4.64129,-1.874642,0,0,320.5518,0,-1.874642,0,4.64129,0,320.5518,0
2023-09-14 20:20:56.076,VR1,SimulatedLocusts,4.63844,-1.892219,0,0,320.8093,0,-1.892219,0,4.63844,0,320.8093,0
2023-09-14 20:20:56.093,VR1,SimulatedLocusts,4.661127,-1.886345,0,0,320.4164,0,-1.886345,0,4.661127,0,320.4164,0
2023-09-14 20:20:56.110,VR1,SimulatedLocusts,4.670214,-1.883393,0,0,320.2703,0,-1.883393,0,4.670214,0,320.2703,0
2023-09-14 20:20:56.126,VR1,SimulatedLocusts,4.685822,-1.899357,0,0,320.6993,0,-1.899357,0,4.685822,0,320.6993,0
2023-09-14 20:20:56.143,VR1,SimulatedLocusts,4.696969,-1.921199,0,0,321.1465,0,-1.921199,0,4.696969,0,321.1465,0
2023-09-14 20:20:56.159,VR1,SimulatedLocusts,4.696969,-1.921199,0,0,321.1465,0,-1.921199,0,4.696969,0,321.1465,0
2023-09-14 20:20:56.177,VR1,SimulatedLocusts,4.710101,-1.93116,0,0,320.9048,0,-1.93116,0,4.710101,0,320.9048,0
2023-09-14 20:20:56.194,VR1,SimulatedLocusts,4.735811,-1.937018,0,0,320.9839,0,-1.937018,0,4.735811,0,320.9839,0
2023-09-14 20:20:56.210,VR1,SimulatedLocusts,4.74475,-1.944954,0,0,320.7521,0,-1.944954,0,4.74475,0,320.7521,0
2023-09-14 20:20:56.226,VR1,SimulatedLocusts,4.757099,-1.954733,0,0,320.7014,0,-1.954733,0,4.757099,0,320.7014,0
2023-09-14 20:20:56.244,VR1,SimulatedLocusts,4.767748,-1.966419,0,0,320.3072,0,-1.966419,0,4.767748,0,320.3072,0
2023-09-14 20:20:56.259,VR1,SimulatedLocusts,4.778961,-1.99138,0,0,321.2571,0,-1.966419,0,4.767748,0,320.3072,0
2023-09-14 20:20:56.276,VR1,SimulatedLocusts,4.778961,-1.99138,0,0,321.2571,0,-1.99138,0,4.778961,0,321.2571,0
2023-09-14 20:20:56.293,VR1,SimulatedLocusts,4.798242,-1.973176,0,0,320.1915,0,-1.973176,0,4.798242,0,320.1915,0
2023-09-14 20:20:56.309,VR1,SimulatedLocusts,4.805811,-1.988086,0,0,320.633,0,-1.988086,0,4.805811,0,320.633,0
